Z72.9	preferred	Problem povezan sa načinom života, neoznačen	Problem povezan sa nacinom zivota, neoznačen
Z73	preferred	Problemi u savlađivanju životnih teškoća	Problemi u savladjivanju zivotnih teskoca
Z73	exclusion	Problemi povezani sa društveno-ekonomskim i psihosocijalnim okolnostima Z55– Z65	
Z73.0	preferred	"Izgaranje" (krajnja iscrpljenost)	Iscrpljenost
Z73.0	inclusion	Stanje vitalne iscrpljenosti	
Z73.1	preferred	Prenaglašenost crta ličnosti	Prenaglasenost nekih licnih karakteristika
Z73.1	inclusion	Tip A ponašanja (koji se karakteriše neobuzdanom ambicijom, potrebom za visokim dostignućem, nestrpljivošću, takmičarskim duhom i pretjeranom užurbanošću)	
Z73.2	preferred	Nedostatak  opuštanja i odmora	Odsustvo relaksacije i odmora
Z73.3	preferred	Stres, neklasifikovan na drugom mjestu	Stres
Z73.3	inclusion	Fizički i psihički napor NOS	
Z73.3	exclusion	Povezan sa zaposlenošću ili nezaposlenošću Z56.-	
Z73.4	preferred	Neadekvatne socijalne vještine, neklasifikovane na drugom mjestu	Neodgovarajuca sposobnost socijalnog prilagodjavanja
Z73.5	preferred	Konflikt društvene prirode, neklasifikovan na drugom mjestu 	Konflikti socijalne prirode
Z73.6	preferred	Ograničenje aktivnosti zbog invalidnosti	Ogranicene aktivnosti zbog invalidnosti
Z73.6	exclusion	Zavisnost od tuđe njege Z74.-	
Z73.8	preferred	Drugi problemi povezani sa savlađivanjem životnih teškoća	Drugi problemi povezani sa savladjivanjem zivotnih teskoca
Z73.9	preferred	Problem povezan sa savlađivanjem životnih teškoća, neoznačen	Problem povezan sa savladjivanjem zivotnih teskoca
Z74	preferred	Problemi osoba sa tuđom njegom	Problemi osoba sa tudjom njegom
Z74	exclusion	Zavisnost od pomagala ili uređaja NEC Z99.-	
Z74.0	preferred	Potreba za pomoći zbog smanjene pokretljivosti	Smanjena pokretljivost
Z74.1	preferred	Potreba za pomoći u ličnoj njezi	Potreba za pomoci u licnoj njezi
Z74.2	preferred	Potreba za pomoći u kući i nedostajanje drugog člana domaćinstva sposobnog za pružanje njege	Potreba za pomoci u kuci i nedostajanje drugog clana domacinstva sposobnog za pruzanje njege
Z74.3	preferred	Potreba za neprekidnim nadzorom	Potreba za neprekidnim nadzorom
Z74.8	preferred	Drugi problemi povezani sa tuđom njegom	Drugi problemi povezani sa tudjom njegom
Z74.9	preferred	Problem povezan sa tuđom njegom, neoznačen	Problem povezan sa tudjom njegom, neoznačen
Z75	preferred	Problemi osoba sa medicinskim ustanovama i drugom zdravstvenom zastitom	Problemi osoba sa medicinskim ustanovama i drugom zdravstvenom zastitom
Z75.0	preferred	Medicinske usluge nisu dostupne u kući	Medicinske usluge nijesu dostupne u kuci
Z75.0	exclusion	Nedostajanje drugog člana domaćinstva sposobnog za pružanje njege Z74.2	
Z75.1	preferred	Osoba koja čeka prijem u odgovarajuću ustanovu na drugom mjestu	Osoba koja ceka prijem u odgovarajucu ustanovu na drugom mjestu
Z75.2	preferred	Drugi period čekanja zbog ispitivanja i liječenja	Drugi period cekanja radi ispitivanja i lijecenja
Z75.3	preferred	Nepostojanje i nedostupnost zdravstvenih ustanova	Nepostojanje ili nedostupnost zdravtsvenih ustanova
Z75.3	exclusion	Nedostatak kreveta Z75.1	
Z75.4	preferred	Nepostojanje i nedostupnost drugih agencija za pomoć	Nepostojanje ili nedostupnost drugih agencija za pomoc
Z75.5	preferred	Odmor njegovatelja Z75.1	Njega preko vikenda
Z75.5	definition	Obezbjeđivanje njege u zdravstvenim ustanovama, osobi koja se inače njeguje u kući, da bi se omogućilo članovima porodice da se odmore	
Z75.5	inclusion	Njega bolesnika da bi njegova okolina mogla odmoriti	
Z75.8	preferred	Drugi problemi povezani sa medicinskim ustanovama i drugom zdravstvenom zaštitom	Drugi problemi povezani sa medicinskim ustanovama i drugom zdravztvenom zastitom
Z75.9	preferred	Neoznačen problem povezan sa medicinskim ustanovama i drugom zdravstvenom zaštitom	Neoznačen problem povezan sa medicinskim ustanovama i drugom zdravztvenom zastitom
Z76	preferred	Osoba u kontaktu sa zdravstvenom službom u drugim okolnostima	Osoba u kontaktu sa zdravstvenom sluzbom u drugim okolnostima
Z76.0	preferred	Ponovno propisivanje recepta	Ponovno propisivanje
Z76.0	inclusion	Ponovno propisivanje recepta za: aparat	
Z76.0	inclusion	Ponovno propisivanje recepta za: ljekove	
Z76.0	inclusion	Ponovno propisivanje recepta za: naočare	
Z76.0	exclusion	Izdavanje zdravstvenog uvjerenja Z02.7	
Z76.0	exclusion	Ponovno propisivanje recepta za kontraceptive Z30.4	
Z76.1	preferred	Zdravstveni nadzor i njega napuštenog djeteta	Zdravstveni nadzor i njega nahoceta
Z76.2	preferred	Zdravstveni nadzor i njega drugog zdravog odojčeta i djeteta	Zdravstveni nadzor i njega zdravog odojceta i djeteta
Z76.2	inclusion	Medicinska njega ili dojenje zdravog odojčeta u okolnostima kao što su: nepovoljni socialno-ekonomski uslovi u kući	
Z76.2	inclusion	Medicinska njega ili dojenje zdravog odojčeta u okolnostima kao što su: čekanje hranitelja ili usvojitelja	
Z76.2	inclusion	Medicinska njega ili dojenje zdravog odojčeta u okolnostima kao što su: majčina bolest	
Z76.2	inclusion	Medicinska njega ili dojenje zdravog odojčeta u okolnostima kao što su: brojna djeca u kući koja onemogućavaju ili ometaju normalnu njegu	
Z76.3	preferred	Zdrava osoba kao pratilac bolesne osobe	Zdrava osoba kao pratilac bolesnika
Z76.4	preferred	Drugi smještaj u zdravstvenu ustanovu	Drugi smjestaj u zdravstvenu ustanovu
Z76.4	exclusion	Beskućništvo Z59.0	
Z76.5	preferred	Simulant (svjesno simuliranje)	Simulant (svjesno simuliranje)
Z76.5	inclusion	Osoba izmišlja bolest (sa očiglednom motivacijom)	
Z76.5	exclusion	Namjerno izazvan poremećaj F68.1	
Z76.5	exclusion	Lutajući pacijent (osoba koja ide od jednog do drugog ljekara) F68.1	
Z76.8	preferred	Osobe koje kontaktiraju sa zdravstvenom službom u drugim označenim okolnostima	Osobe koje kontaktiraju sa zdravstvenom sluzbom u druim označenim situacijama
Z76.9	preferred	Osobe koje kontaktiraju sa zdravstvenom službom u neoznačenim okolnostima	Osobe koje kontaktiraju sa zdravstvenom sluzbom u neoznačenim situacijama
Z80-Z99	preferred	Osobe sa potencijalnim rizicima po zdravlje koje uzrokuje porodična ili lična anamneza i izvjesni životni uslovi	
Z80-Z99	exclusion	Kontrolni pregled Z08–Z09	
Z80-Z99	exclusion	Praćenje medicinske njege i oporavka Z42-Z51 Z54.-	
Z80-Z99	exclusion	Kada je porodična ili lična anamneza razlog specijalnog skrininga ili drugog pregleda ili ispitivanja Z00–Z13	
Z80-Z99	exclusion	Kada je mogućnost oštećenja ploda razlog posmatranja ili preduzimanja određenih mjera tokom trudnoće O35.-	
Z80	preferred	Porodična anamneza o zloćudnom tumoru	Porodična anamneza o zloćudnom tumoru
Z80.0	preferred	Porodična anamneza o zloćudnom tumoru organa za varenje	Porodična anamneza o zloćudnom tumoru zeludacno-crijevnih organa
Z80.0	inclusion	Stanja koja se klasifikuju pod C15–C26	
Z80.1	preferred	Porodična anamneza o zloćudnom tumoru dušnika, dušnica i pluća	Porodična anamneza o zloćudnom tumoru dušnika, dusnica i pluća
Z80.1	inclusion	Stanja koja se klasifikuju pod C33–C34	
Z80.2	preferred	Porodična anamneza o zloćudnom tumoru drugih organa za disanje i organa u grudnoj duplji	Porodična anamneza o zloćudnom tumoru drugih organa za disanje i organa u grudnoj duplji
Z80.2	inclusion	Stanja koja se klasifikuju pod C30-C32, C37-C39	
Z80.3	preferred	Porodična anamneza o zloćudnom tumoru dojke	Porodična anamneza o zloćudnom tumoru dojke
Z80.3	inclusion	Stanja koja se klasifikuju pod C50.-	
Z80.4	preferred	Porodična anamneza o zloćudnom tumoru polnih organa	Porodična anamneza o zloćudnom tumoru polnih organa
Z80.4	inclusion	Stanja koja se klasifikuju pod C51-C63	
Z80.5	preferred	Porodična anamneza o zloćudnom tumoru mokraćnih puteva	Porodična anamneza o zloćudnom tumoru mokraćnih puteva
Z80.5	inclusion	Stanja koja se klasifikuju pod C64-C68	
Z80.6	preferred	Porodična anamneza o leukemiji	Porodična anamneza o leukemiji
Z80.6	inclusion	Stanja koja se klasifikuju pod C91-C95	
Z80.7	preferred	Porodična anamneza o drugim zloćudnIm tumorima limfnog, hematopoeznog i srodnih tkiva	Porodična anamneza o drugom zloćudnom tumoru limfnog, hematopoeznog i srodnih tkiva
Z80.7	inclusion	Stanja koja se klasifikuju pod C81-C90, C96.-	
Z80.8	preferred	Porodična anamneza o zloćudnom tumoru drugih organa ili sistema	Porodična anamneza o zloćudnom tumoru drugih organa ili sistema
Z80.8	inclusion	Stanja koja se klasifikuju pod  C00-C14, C40-C49, C69-C79, C97	
Z80.9	preferred	Porodična anamneza o zloćudnom tumoru, neoznačena	Porodična anamneza o zloćudnom tumoru, neoznačena
Z80.9	inclusion	Stanja koja se klasifikuju pod C80.-	
Z81	preferred	Porodična anamneza o mentalnim poremećajima i poremećajima ponašanja	Porodična anamneza o duševnim poremećajima i poremećajima ponašanja
Z81.0	preferred	Porodična anamneza o mentalnoj retardaciji	Porodična anamneza o mentalnoj retardaciji
Z81.0	inclusion	Stanja koja se klasifikuju pod F70-F79	
Z81.1	preferred	Porodična anamneza o zloupotrebi alkohola	Porodična anamneza o alkoholizmu
Z81.1	inclusion	Stanja koja se klasifikuju pod F10.-	
Z81.2	preferred	Porodična anamneza o zloupotrebi duvana	Porodična anamneza o pusenju duvana
Z81.2	inclusion	Stanja koja se klasifikuju pod F17.-	
Z81.3	preferred	Porodična anamneza o zloupotrebi druge psihoaktivne supstance	Porodična anamneza o zloupotrebi drugih psihoaktivnih supstanci
Z81.3	inclusion	Stanja koja se klasifikuju pod F11-F16, F18-F19	
Z81.4	preferred	Porodična anamneza o zloupotrebi druge supstance	Porodična anamneza o zloupotrebi druge supstance
Z81.4	inclusion	Stanja koja se klasifikuju pod F55	
Z81.8	preferred	Porodična anamneza o drugim mentalnim poremećajima i poremećajima ponašanja	Porodična anamneza o drugim mentalnim poremećajima i poremećajima ponašanja
Z81.8	inclusion	Stanja koja se klasifikuju na drugom mjestu pod F00-F99	
Z82	preferred	Porodična anamneza o određenim onesposobljenostima i hroničnim bolestima koje izazivaju onesposobljenost	Porodična anamneza o odredjenim onesposobljavanjima i hronicnim bolestima koje izazivaju onesposobljenost
Z82.0	preferred	Porodična anamneza o epilepsiji i drugim bolestima nervnog sistema	Porodična anamneza o epilepsiji i drugim bolestima nervnog sistema
Z82.0	inclusion	Stanja koja se klasifikuju pod G00-G99	
Z82.1	preferred	Porodična anamneza o sljepilu i gubitku vida	Porodična anamneza o sljepilu i ostecenju vida
Z82.1	inclusion	Stanja koja se klasifikuju pod H54.-	
Z82.2	preferred	Porodična anamneza o gluvoći i gubitku sluha	Porodična anamneza o gluvoci i ostecenju sluha
Z82.2	inclusion	Stanja koja se klasifikuju pod H90-H91	
Z82.3	preferred	Porodična anamneza o moždanom udaru (šlogu)	Porodična anamneza o mozdanom udaru (slogu)
Z82.3	inclusion	Stanja koja se klasifikuju pod I60-I64	
Z82.4	preferred	Porodična anamneza o ishemijskoj bolesti srca i drugim bolestima cirkulatornog sistema	Porodična anamneza o ishemijskoj bolesti srca i drugim bolestima cirkulatornog sistema
Z82.4	inclusion	Stanja koja se klasifikuju pod I00-I52, I65-I99	
Z82.5	preferred	Porodična anamneza o astmi i drugim hroničnim bolestima donjeg dijela disajnog sistema	Porodična anamneza o astmi i drugim hronicnim bolestima donjeg dijela disajnog sistema
Z82.5	inclusion	Stanja koja se klasifikuju pod J40-J47	
Z82.6	preferred	Porodična anamneza o artritisu i drugim bolestima mišićno-koštanog sistema i vezivnog tkiva	Porodična anamneza o artritisu i drugim bolestima misicno-kostanog sistema i vezivnog tkiva
Z82.6	inclusion	Stanja koja se klasifikuju pod M00-M99	
Z82.7	preferred	Porodična anamneza o urođenim malformacijama, deformacijama i hromozomskim abnormalnostima	Porodična anamneza o urodjenim malformacijama, deformacijama i hromozomskim abnormalnostima
Z82.7	inclusion	Stanja koja se klasifikuju pod Q00-Q99	
Z82.8	preferred	Porodična anamneza o drugim onesposobljenostima i hroničnim bolestima koje uzrokuju onesposobljenost, koja nije klasifikovana na drugom mjestu	Porodična anamneza o drugim onesposobljenostima i hronicnim bolestima koje uzrokuju onesposobljenost
Z83	preferred	Porodična anamneza o drugim označenim poremećajima	Porodična anamneza o drugim označenim poremećajima
Z83	exclusion	Kontakt sa ili izloženost zaraznoj bolesti u porodici Z20.-	
Z83.0	preferred	Porodična anamneza o bolesti uzrokovanoj virusom humane imunodeficijencije (HIV)	Porodična anamneza o bolesti uzrokovanoj virusom humane imunodeficijencije (hiv)
Z83.0	inclusion	Stanja koja se klasifikuju pod B20-B24, O98.7	
Z83.1	preferred	Porodična anamneza o drugim zaraznim bolestima i parazitarnim bolestima	Porodična anamneza o zaraznim bolestima i parazitarnim bolestima
Z83.1	inclusion	Stanja koja se klasifikuju pod A00-B19, B25-B94, B99	
Z83.2	preferred	Porodična anamneza o bolestima krvi i krvotvornih organa i određenim poremećajima koji uključuju poremećaj imuniteta	Porodična anamneza o bolestima krvi i krvotvornih organa i odredjenim poremećajima koji ukljucuju poremećaj imuniteta
Z83.2	inclusion	Stanja koja se klasifikuju pod D50-D89	
Z83.3	preferred	Porodična anamneza o šećernoj bolesti	Porodična anamneza o secernoj bolesti
Z83.3	inclusion	Stanja koja se klasifikuju pod E10-E14, O24	
Z83.4	preferred	Porodična anamneza o drugim bolestima žlijezda sa unutrašnjim lučenjem, ishrane i metabolizma	Porodična anamneza o drugim bolestima žlijezda sa unutrašnjim lučenjem, ishrane i metabolizma
Z83.4	inclusion	Stanja koja se klasifikuju pod E00-E07, E15-E90	
Z83.5	preferred	Porodična anamneza o poremećajima oka i uha	Porodična anamneza o oboljenjima oka i uva
Z83.5	inclusion	Stanja koja se klasifikuju pod H00-H53, H55-H83, H92-H95	
Z83.5	exclusion	Porodična anamneza o: sljepilu i gubitku vida Z82.1	
Z83.5	exclusion	Porodična namneza o gluvoći i gubitku sluha Z82.2	
Z83.6	preferred	Porodična anamneza o bolestima sistema za disanje	Porodična anamneza o bolestima sistema za disanje
Z83.6	inclusion	Stanja koja se klasifikuju pod J00-J39, J60-J99	
Z83.6	exclusion	Porodična anamneza o hroničnim bolestima donjeg dijela sistema za disanje Z82.5	
Z83.7	preferred	Porodična anamneza o bolestima organa za varenje	Porodična anamneza o bolestima zeludacno-crijevnog sistema
Z83.7	inclusion	Stanja koja se klasifikuju pod K00-K93	
Z84	preferred	Porodična anamneza o drugim stanjima	Porodična anamneza o drugim stanjima
Z84.0	preferred	Porodična anamneza o bolestima kože i potkožnog tkiva	Porodična anamneza o bolestima kože i potkožnog tkiva
Z84.0	inclusion	Stanja koja se klasifikuju pod L00-L99	
Z84.1	preferred	Porodična anamneza o oboljenjima bubrega i uretera	Porodična anamneza o oboljenjima bubrega i uretera
Z84.1	inclusion	Stanja koja se klasifikuju pod N00-N29	
Z84.2	preferred	Porodična anamneza o drugim oboljenjima genito-urinarnog sistema	Porodična anamneza o oboljenjima polno-mokraćnog sistema
Z84.2	inclusion	Stanja koja se klasifikuju pod N30-N99	
Z84.3	preferred	Porodična anamneza o srodnosti po krvi (konsagvinitetu)	Porodična anamneza o srodnosti po krvi (konsagvinitetu)
Z84.8	preferred	Porodična anamneza o drugim označenim stanjima	Porodična anamneza o drugim označenim stanjima
Z85	preferred	Lična anamneza o zloćudnom tumoru	Lična anamneza o zloćudnom tumoru
Z85	exclusion	Naknadna medicinska njega i oporavak Z42–Z51, Z54.-	
Z85	exclusion	Kontrolni pregled nakon liječenja zloćudnog tumora Z08.-	
Z85.0	preferred	Lična anamneza o zloćudnom tumoru organa za varenje	Lična anamneza o zloćudnom tumoru organa za varenje
Z85.0	inclusion	Stanja koja se klasifikuju pod C15–C26	
Z85.1	preferred	Lična anamneza o zloćudnom tumoru dušnika, dušnica i pluća	Lična anamneza o zloćudnom tumoru dušnika, dusnica i pluća
Z85.1	inclusion	Stanja koja se klasifikuju pod C33–C34	
Z85.2	preferred	Lična anamneza o zloćudnom tumoru drugih organa za disanje i organa u grudnoj duplji	Lična anamneza o zloćudnom tumoru drugih organa za disanje i organa u grudnoj duplji
Z85.2	inclusion	Stanja koja se klasifikuju pod C30-C32, C37-C39	
Z85.3	preferred	Lična anamneza o zloćudnom tumoru dojke	Lična anamneza o zloćudnom tumoru dojke
Z85.3	inclusion	Stanja koja se klasifikuju pod C50.-	
Z85.4	preferred	Lična anamneza o zloćudnom tumoru polnih organa	Lična anamneza o zloćudnom tumoru polnih organa
Z85.4	inclusion	Stanja koja se klasifikuju pod C51-C63	
Z85.5	preferred	Lična anamneza o zloćudnom tumoru mokraćnih puteva	Lična anamneza o zloćudnom tumoru mokraćnih puteva
Z85.5	inclusion	Stanja koja se klasifikuju pod C64-C68	
Z85.6	preferred	Lična anamneza o leukemiji	Lična anamneza o leukemiji
Z85.6	inclusion	Stanja koja se klasifikuju pod C91-C95	
Z85.7	preferred	Lična anamneza o drugim zloćudnim tumorima limfnog, hematopoeznog sistema i srodnih tkiva	Lična anamneza o drugom zloćudnom tumoru limfnog, hematopeznog i srodnih tkiva
Z85.7	inclusion	Stanja koja se klasifikuju pod C81-C90, C96.-	
Z85.8	preferred	Lična anamneza o zloćudnom tumoru drugih organa ili sistema	Lična anamneza o zloćudnom tumoru drugih organa ili sistema
Z85.8	inclusion	Stanja koja se klasifikuju pod C00-C14, C40-C49, C69-C79, C97	
Z85.9	preferred	Lična anamneza o zloćudnom tumoru, neoznačena	Lična anamneza o zloćudnom tumoru, neoznačena
Z85.9	inclusion	Stanja koja se klasifikuju pod C80.-	
Z86	preferred	Lična anamneza o određenim drugim bolestima	Lična anamneza o odredjenim drugim bolestima
Z86	exclusion	Naknadna medicinska njega i oporavak Z42–Z51, Z54.-	
Z86.0	preferred	Lična anamneza o drugim tumorima	Lična anamneza o drugim tumorima
Z86.0	inclusion	Stanja koja se klasifikuju pod D00-D48	
Z86.0	exclusion	Zloćudni tumori Z85.-	
Z86.1	preferred	Lična anamneza o zaraznim bolestima i parazitarnim bolestima	Lična anamneza o zaraznim bolestima i parazitarnim bolestima
Z86.1	inclusion	Stanja koja se klasifikuju pod A00-B89, B99	
Z86.1	exclusion	Posljedice zaraznih i parazitarnih bolesti B90-B94	
Z86.2	preferred	Lična anamneza o bolestima krvi i krvotvornih organa i određenim poremećajima koji uključuju poremećaje imuniteta	Lična anamneza o bolestima krvi i krvotvornih organa i odredjenim poremećajima koji ukljucuju poremećaj imuniteta
Z86.2	inclusion	Stanja koja se klasifikuju pod D50-D89	
Z86.3	preferred	Lična anamneza o bolestima žlijezda sa unutrašnjim lučenjem, ishrane i metabolizma	Lična anamneza o bolestima žlijezda sa unutrašnjim lučenjem, ishrane i metabolizma
Z86.3	inclusion	Stanja koja se klasifikuju pod E00-E90	
Z86.4	preferred	Lična anamneza o zloupotrebi psihoaktivnih supstanci	Lična anamneza o zloupotrebi psihoaktivnih supstanci
Z86.4	inclusion	Stanja koja se klasifikuju pod F10-F19	
Z86.4	exclusion	Sadašnja zavisnost F10–F19 sa istom četvrtom karakteristikom .2	
Z86.4	exclusion	Problemi povezani sa upotrebom: alkohola Z72.1	
Z86.4	exclusion	Problemi povezani sa upotrebom: droge Z72.2	
Z86.4	exclusion	Problemi povezani sa upotrebom: duvana Z72.0	
Z86.5	preferred	Lična anamneza o drugim mentalnim poremećajima i poremećajima ponašanja	Lična anamneza o drugim duševnim poremećajima i poremećajima ponašanja
Z86.5	inclusion	Stanja koja se klasifikuju pod F00-F09, F20-F99	
Z86.6	preferred	Lična anamneza o bolestima nervnog sistema i čulnih organa	Lična anamneza o bolestima nervnog sistema i culnih organa
Z86.6	inclusion	Stanja koja se klasifikuju pod G00-G99, H00-H95	
Z86.7	preferred	Lična anamneza o bolestima sistema krvotoka	Lična anamneza o bolestima sistema krvotoka
Z86.7	inclusion	Stanja koja se klasifikuju pod I00-I99	
Z86.7	exclusion	Stari infarkt miokarda I25.2	
Z86.7	exclusion	Sindrom poslije infarkta miokarda I24.1	
Z86.7	exclusion	Posljedice cerebrovaskularne bolesti I69.-	
Z87	preferred	Lična anamneza o drugim bolestima i stanjima	Lična anamneza o drugim bolestima i stanjima
Z87	exclusion	Naknadna medicinska njega i oporavak Z42–Z51, Z54.-	
Z87.0	preferred	Lična anamneza o bolestima sistema za disanje	Lična anamneza o bolestima sistema za disanje
Z87.0	inclusion	Stanja koja se klasifikuju pod J00-J99	
Z87.1	preferred	Lična anamneza o bolestima organa za varenje	Lična anamneza o bolestima zeludacno-crijevnog sistema
Z87.1	inclusion	Stanja koja se klasifikuju pod K00-K93	
Z87.2	preferred	Lična anamneza o bolestima kože i potkožnog tkiva	Lična anamneza o bolestima kože i potkožnog tkiva
Z87.2	inclusion	Stanja koja se klasifikuju pod L00-L99	
Z87.3	preferred	Lična anamneza o bolestima mišićno-koštanog sistema i vezivnog tkiva	Lična anamneza o bolestima misicno-kostanog sistema i vezivnog tkiva
Z87.3	inclusion	Stanja koja se klasifikuju pod M00-M99	
Z87.4	preferred	Lična anamneza o bolestima genito-urinarnog sistema	Lična anamneza o bolestima polno-mokracnog sistema
Z87.4	inclusion	Stanja koja se klasifikuju pod N00-N99	
Z87.5	preferred	Lična anamneza o komplikacijama trudnoće, porođaja i babinja	Lična anamneza o komplikacijama trudnoce, porodjaja i babinja
Z87.5	inclusion	 Stanja koja se klasifikuju pod O00-O99	
Z87.5	inclusion	Lična anamneza o trofoblastnoj bolesti	
Z87.5	exclusion	Spontani pobačaj N96	
Z87.5	exclusion	Nadzor tokom sadašnje trudnoće žene sa nepovoljnom porodiljskom anamnezom Z35.-	
Z87.6	preferred	Lična anamneza o određenim stanjima koja se javljaju u perinatalnom periodu	Lična anamneza o odredjenim stanjima koja se javljaju u perinatalnom periodu
Z87.6	inclusion	Stanja koja se klasifikuju pod P00-P96	
Z87.7	preferred	Lična anamneza o urođenim malformacijama, deformacijama i hromozomskim abnormalnostima	Lična anamneza o urodjenim malformacijama, deformacijama i hromosomskim nenormalnostima
Z87.7	inclusion	Stanja koja se klasifikuju pod Q00-Q99	
Z87.8	preferred	Lična anamneza o drugim označenim stanjima	Lična anamneza o drugim označenim stanjima
Z87.8	inclusion	Stanja koja se klasifikuju pod S00-T98	
Z87.8	exclusion	Lična anamneza o samopovređivanju Z91.5	
Z88	preferred	Lična anamneza o alergiji na ljekove, preparate i biološke supstance	Lična anamneza o alergiji na ljekove, preparate i bioloske supstance
Z88.0	preferred	Lična anamneza o alergiji na penicilin	Lična anamneza o alergiji na penicilin
Z88.1	preferred	Lična anamneza o alergiji na druge antibiotske supstance	Lična anamneza o alergiji na druge antibiotske supstance
Z88.2	preferred	Lična anamneza o alergiji na sulfonamide	Lična anamneza o alergiji na sulfonamide
Z88.3	preferred	Lična anamneza o alergiji na druge antiinfektivne suspstance	Lična anamneza o alergiji na druge antiinfektivne suspstance
Z88.4	preferred	Lična anamneza o alergiji na sredstva za anesteziju	Lična anamneza o alergiji na sredstva za anesteziju
Z88.5	preferred	Lična anamneza o alergiji na narkotike	Lična anamneza o alergiji na narkotike
Z88.6	preferred	Lična anamneza o alergiji na analgetike	Lična anamneza o alergiji na analgetike
Z88.7	preferred	Lična anamneza o alergiji na serume i vakcine	Lična anamneza o alergiji na serume i vakcine
Z88.8	preferred	Lična anamneza o alergiji na druge ljekove, preparate i biološke supstance	Lična anamneza o alergiji na druge ljekove, preparate i bioloske supstance
Z88.9	preferred	Lična anamneza o alergiji na neoznačene ljekove, preparate i biološke supstance	Lična anamneza o alergiji na neoznačene ljekove, preparate i bioloske supstance
Z89	preferred	Stečeni nedostatak ekstremiteta	Stečeni nedostatak uda
Z89	inclusion	Gubitak ekstremiteta: nakon operacije	
Z89	inclusion	Gubitak ekstremiteta: nakon povrede	
Z89	exclusion	Stečeni deformiteti ekstremiteta M20-M21	
Z89	exclusion	Urođeni nedostatak ekstremiteta Q71-Q73	
Z89.0	preferred	Stečeni nedostatak prsta (prstiju) (uključujući palac), jednostrano	Stečeni nedostatak prsta (prstiju)(uključujući palac), jednostrano
Z89.1	preferred	Stečeni nedostatak ruke i ručnog zgloba	Stečeni nedostatak ruke i rucnog zgloba
Z89.2	preferred	Stečeni nedostatak ruke iznad ručnog zgloba	Stečeni nedostatak ruke iznad rucnog zgloba
Z89.2	inclusion	Ruka NOS	
Z89.3	preferred	Stečeni nedostatak obje ruke (bilo kog nivoa)	Stečeni nedostatak obje ruke (bilo kog nivoa)
Z89.3	inclusion	Stečeni nedostatak prsta (-iju), obostrano	
Z89.4	preferred	Stečeni nedostatak stopala i skočnog zgloba	Stečeni nedostatak stopala i skocnog zgloba
Z89.4	inclusion	Nožni prst(-i)	
Z89.5	preferred	Stečeni nedostatak na nivou koljena ili ispod koljena	Stečeni nedostatak na nivou koljena ili ispod koljena
Z89.6	preferred	Stečeni nedostatak noge iznad koljena	Stečeni nedostatak noge iznad koljena
Z89.6	inclusion	Noga NOS	
Z89.7	preferred	Stečeni nedostatak obje noge (bilo kog nivoa, izuzev samo nožnih prstiju)	Stečeni nedostatak obje noge (bilo kog nivoa, izuzev samo prstiju na nozi)
Z89.8	preferred	Stečeni nedostatak ruku i nogu (bilo kog nivoa)	Stečeni nedostatak ruku i nogu (bilo kog nivoa)
Z89.9	preferred	Stečeni nedostatak ekstremiteta, neoznačen	Stečeni nedostatak uda, neoznačen
Z90	preferred	Stečeni nedostatak organa, neklasifikovano na drugom mjestu	Stečeni nedostatak organa
Z90	inclusion	Postoperativni ili postraumatski gubitak dijela tijela, neklasifikovan na drugom mjestu	
Z90	exclusion	Urođeni nedostatak – vidi Abecedni indeks	
Z90	exclusion	Gubitak nakon operacije: žlijezda sa unutrašnjim lučenjem E89.-	
Z90	exclusion	Gubitak nakon operacije: slezine D73.0	
Z90.0	preferred	Stečeni nedostatak dijela glave i vrata	Stečeni nedostatak djelova glave i vrata
Z90.0	inclusion	Oko	
Z90.0	inclusion	Grkljan	
Z90.0	inclusion	Nos	
Z90.0	exclusion	Zubi K08.1	
Z90.1	preferred	Stečeni nedostatak dojke(-i)	Stečeni nedostatak dojke(-i)
Z90.2	preferred	Stečeni nedostatak pluća (dijela)	Stečeni nedostatak pluća (dijela)
Z90.3	preferred	Stečeni nedostatak dijela želuca	Stečeni nedostatak dijela želuca
Z90.4	preferred	Stečeni nedostatak drugih djelova sistema za varenje	Stečeni nedostatak drugih djelova zeludacno-crijevnog sistema
Z90.5	preferred	Stečeni nedostatak bubrega	Stečeni nedostatak bubrega
Z90.6	preferred	Stečeni nedostatak drugih djelova mokraćnog sistema	Stečeni nedostatak drugih djelova mokraćnih puteva
Z90.7	preferred	Stečeni nedostatak polnog(-ih) organa	Stečeni nedostatak polnog(-ih) organa
Z90.8	preferred	Stečeni nedostatak drugih organa	Stečeni nedostatak drugih organa
Z91	preferred	Lična anamneza o faktorima rizika, neklasifikovano na drugom mjestu	Lična anamneza o faktorima rizika
Z91	exclusion	Izloženost zagađenju i drugi problemi povezani sa fizičkom sredinom Z58.-	
Z91	exclusion	Profesionalna izloženost faktorima rizika Z57.-	
Z91	exclusion	Lična anamneza o zloupotrebi psihoaktivnih supstanci Z86.4	
Z91.0	preferred	Lična anamneza o alergiji, ne na ljekove i biološke supstance	Lična anamneza o alergiji, ne na ljekove i bioloske supstance
Z91.0	exclusion	Lična anamneza o alergiji na ljekove i biološke supstance Z88.-	
Z91.1	preferred	Lična anamneza o nepridržavanju propisanog medicinskog liječenja i tretmana	Lična anamneza o nepridrzavanju propisanog medicinskog lijecenja i tretmana
